📡央视高清👉全网,#genre#
黑龙江卫视,https://epg.pw/stream/91f980623df2d6f6e2bdc1ade976bc8930d4e6cad8e116fd5f3c6fe91e60345c.m3u8


吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
吉林卫视,https://epg.pw/stream/20ec706dec67b36d8bd933921ddc77d953bdbb5db85ceb51b4235469b7fa23b2.ctv
吉林卫视,https://epg.pw/stream/f845c6ed628a3f947bccdcffba4f8384f1d72236bebee05710123de7850c62b7.m3u8
吉林卫视,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225981/index.m3u8


辽宁卫视,http://39.134.18.195:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226201/index.m3u8
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
辽宁卫视,https://epg.pw/stream/21ba42e25e1f832430d912489ac2a4370c967f7c9a824da311f3f77bc40e1b1c.m3u8
辽宁卫视,https://epg.pw/stream/bb2a5ce2a93b8b1eb36573d3b59ec54e83fd86b77c9bcd464e532665f5044b33.m3u8
辽宁卫视,https://epg.pw/stream/c64410010e3b3bc92e8258f45615b779cc1932b641ce36e954ae6f74b5d47fab.m3u8

山东卫视,http://[2409:8087:1a0b:df::4001]/PLTV/88888888/224/3221225952/index.m3u8
山东卫视,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221225952/index.m3u8
山东卫视,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221225952/index.m3u8
山东卫视,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221225952/index.m3u8
深圳卫视,http://[2409:8087:1a0b:df::4001]/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://[2409:8087:1a0b:df::4001]/PLTV/88888888/224/3221225943/index.m3u8
深圳卫视,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221225943/index.m3u8
深圳卫视,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221225943/index.m3u8
深圳卫视,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221225668/index.m3u8
深圳卫视,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221225943/index.m3u8
双鸭山,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221226108/index.m3u8
双鸭山,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221226108/index.m3u8
双鸭山,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221226108/index.m3u8
四川卫视,http://[2409:8087:1a0b:df::4001]/PLTV/88888888/224/3221225970/index.m3u8
四川卫视,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221225970/index.m3u8
四川卫视,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221225970/index.m3u8
四川卫视,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221225970/index.m3u8
天津卫视,http://[2409:8087:1a0b:df::4001]/PLTV/88888888/224/3221225665/index.m3u8
天津卫视,http://[2409:8087:1a0b:df::4001]/PLTV/88888888/224/3221225972/index.m3u8
天津卫视,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221225665/index.m3u8
天津卫视,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221225972/index.m3u8
天津卫视,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221225665/index.m3u8
天津卫视,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221225972/index.m3u8
天津卫视,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221225665/index.m3u8
天津卫视,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221225972/index.m3u8
怡伴健康,http://[2409:8087:1a0b:df::4001]/PLTV/88888888/224/3221225571/index.m3u8
怡伴健康,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221225571/index.m3u8
怡伴健康,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221225571/index.m3u8
怡伴健康,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221225571/index.m3u8
影视剧,http://[2409:8087:1a0b:df::4001]/PLTV/88888888/224/3221225521/index.m3u8
影视剧,http://[2409:8087:1a0b:df::4001]/PLTV/88888888/224/3221225715/index.m3u8
影视剧,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221225521/index.m3u8
影视剧,http://[2409:8087:1a0b:df::4005]/PLTV/88888888/224/3221225715/index.m3u8
影视剧,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221225521/index.m3u8
影视剧,http://[2409:8087:1a0b:df::4010]/PLTV/88888888/224/3221225715/index.m3u8
影视剧,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221225521/index.m3u8
影视剧,http://[2409:8087:1a0b:df::4015]/PLTV/88888888/224/3221225715/index.m3u8


📡综合频道👉IPV6,#genre#
天映经典,http://171.108.239.95:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
无线星河,http://171.108.239.95:8181/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.108.239.95:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://171.108.239.95:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视,http://171.108.239.95:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
私人影院,http://171.108.239.95:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
东森电影,http://171.108.239.95:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
龙祥电影,http://171.108.239.95:8181/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
东森洋片,http://171.108.239.95:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
东森超视,http://171.108.239.95:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
CHC家庭,http://171.108.239.95:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作,http://171.108.239.95:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CHC高清,http://171.108.239.95:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-01,http://171.108.239.95:8181/tsfile/live/1027_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-02,http://171.108.239.95:8181/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-03,http://171.108.239.95:8181/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-04,http://171.108.239.95:8181/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-05,http://171.108.239.95:8181/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://171.108.239.95:8181/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-06,http://171.108.239.95:8181/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-07,http://171.108.239.95:8181/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-08,http://171.108.239.95:8181/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09,http://171.108.239.95:8181/tsfile/live/1035_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10,http://171.108.239.95:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11,http://171.108.239.95:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,http://171.108.239.95:8181/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13,http://171.108.239.95:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14,http://171.108.239.95:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://171.108.239.95:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://171.108.239.95:8181/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-17,http://171.108.239.95:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
广东珠江,http://171.108.239.95:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://171.108.239.95:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://171.108.239.95:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东湾区,http://171.108.239.95:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://171.108.239.95:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://171.108.239.95:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://171.108.239.95:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://171.108.239.95:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://171.108.239.95:8181/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://171.108.239.95:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视,http://171.108.239.95:8181/tsfile/live/1058_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江视,http://171.108.239.95:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.108.239.95:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://171.108.239.95:8181/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://171.108.239.95:8181/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://171.108.239.95:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://171.108.239.95:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://171.108.239.95:8181/tsfile/live/1069_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://171.108.239.95:8181/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://171.108.239.95:8181/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://171.108.239.95:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://171.108.239.95:8181/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://171.108.239.95:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://171.108.239.95:8181/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://171.108.239.95:8181/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.108.239.95:8181/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://171.108.239.95:8181/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://171.108.239.95:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://171.108.239.95:8181/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://171.108.239.95:8181/tsfile/live/1088_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://171.108.239.95:8181/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://171.108.239.95:8181/tsfile/live/1090_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://171.108.239.95:8181/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古视,http://171.108.239.95:8181/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
经典电影,http://171.108.239.95:8181/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
中国电影,http://171.108.239.95:8181/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
电影频道,http://171.108.239.95:8181/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0
热播剧场,http://171.108.239.95:8181/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
谍战剧场,http://171.108.239.95:8181/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
足球频道,http://171.108.239.95:8181/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://171.108.239.95:8181/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://171.108.239.95:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://171.108.239.95:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://171.108.239.95:8181/tsfile/live/1114_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://171.108.239.95:8181/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://171.108.239.95:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://171.108.239.95:8181/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://171.108.239.95:8181/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.108.239.95:8181/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
南宁新闻,http://171.108.239.95:8181/tsfile/live/1115_1.m3u8?key=txiptv&playlive=1&authid=0
南宁公共,http://171.108.239.95:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
南宁影视,http://171.108.239.95:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
中国天气,http://171.108.239.95:8181/tsfile/live/1116_1.m3u8?key=txiptv&playlive=1&authid=0
广场舞台,http://171.108.239.95:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
牛歌戏台,http://171.108.239.95:8181/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
测试001,http://171.108.239.95:8181/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
测试002,http://171.108.239.95:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
测试003,http://171.108.239.95:8181/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
测试004,http://171.108.239.95:8181/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
测试005,http://171.108.239.95:8181/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
测试006,http://171.108.239.95:8181/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0


🎬电影频道👉全网,#genre#

邵氏影院㊣版,http://159.75.85.63:35455/douyu/4246519
邵氏影院㊣版,http://43.138.170.29:35455/douyu/4246519
超级电影,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
ChC家庭✔原,https://ngtv.sjpt.ylrb.com/PLTV/88888888/224/3221226315/index.m3u8
4k**影院剧场,http://159.75.85.63:35455/douyu/9249162
凌儿影院✔原,http://maomao.kandiantv.cn/douyu1.php?id=1377142
大吉大利✔原,https://pull.kktv8.com/livekktv/128600025.flv
吃米滴虫✔原,http://159.75.85.63:35455/douyu/315457
冰冰经典✔原,http://159.75.85.63:35455/douyu/74374
星爷影院✔原,http://159.75.85.63:35455/douyu/508118
凌儿影院✔原,http://159.75.85.63:35455/douyu/1377142
麓山迷踪✔原,http://159.75.85.63:35455/douyu/4505431
瑶瑶恐怖✔原,http://159.75.85.63:35455/douyu/2935323
怡寶影院✔原,http://159.75.85.63:35455/douyu/434971
小黛兮影✔原,http://159.75.85.63:35455/douyu/11553944
萌小鬼片✔原,http://159.75.85.63:35455/douyu/3928
神乐剧场✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐剧院✔原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影剧✔原,http://159.75.85.63:35455/douyu/122402
可乐影院✔原,http://159.75.85.63:35455/douyu/20415
小宇60帧✔原,http://159.75.85.63:35455/douyu/323876
恐怖惊悚✔原,http://159.75.85.63:35455/douyu/96577
電影劇場✔原,http://159.75.85.63:35455/douyu/7575350
國語電影✔原,http://159.75.85.63:35455/douyu/2436390
豆瓣高分✔原,http://159.75.85.63:35455/douyu/8770422
花卷陪看✔原,http://159.75.85.63:35455/douyu/52787
漫威剧情✔原,http://159.75.85.63:35455/douyu/6140589
霍格沃茨✔原,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖✔原,http://159.75.85.63:35455/douyu/1165374
鬼片恐怖✔原,http://159.75.85.63:35455/douyu/2935323
小u*鬼片✔原,http://159.75.85.63:35455/douyu/96577
吃奶滴虫✔原,http://159.75.85.63:35455/douyu/263824
变种人片✔原,http://159.75.85.63:35455/douyu/9651304
喜剧电影✔原,http://159.75.85.63:35455/douyu/9292492
女神电影✔原,http://159.75.85.63:35455/douyu/747764
华语经典✔原,http://159.75.85.63:35455/douyu/434971
避风影院✔原,http://159.75.85.63:35455/douyu/9826611
欧美大片✔原,http://159.75.85.63:35455/douyu/2793084
贝爷max✔原,http://159.75.85.63:35455/douyu/4332
贝爷影厅✔原,http://159.75.85.63:35455/douyu/252802
译制国语✔原,http://159.75.85.63:35455/douyu/2436390
绍兴影院㊣版,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
南宁影院㊣版,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
乌克兰影㊣版,http://serv25.vintera.tv:8081/test/aris/playlist.m3u8

小宇60帧✔原,http://maomao.kandiantv.cn/douyu1.php?id=323876
恐怖惊悚✔原,http://maomao.kandiantv.cn/douyu1.php?id=96577
電影劇場✔原,http://maomao.kandiantv.cn/douyu1.php?id=7575350
國語電影✔原,http://maomao.kandiantv.cn/douyu1.php?id=2436390
豆瓣高分✔原,http://maomao.kandiantv.cn/douyu1.php?id=8770422
花卷陪看✔原,http://maomao.kandiantv.cn/douyu1.php?id=52787
漫威剧情✔原,http://maomao.kandiantv.cn/douyu1.php?id=6140589
霍格沃茨✔原,http://maomao.kandiantv.cn/douyu1.php?id=8814650
鱼宝恐怖✔原,http://maomao.kandiantv.cn/douyu1.php?id=1165374
鬼片恐怖✔原,http://maomao.kandiantv.cn/douyu1.php?id=2935323
小U鬼片✔原,http://maomao.kandiantv.cn/douyu1.php?id=96577
菜园惊险✔原,http://maomao.kandiantv.cn/douyu1.php?id=1735337
吃奶滴虫✔原,http://maomao.kandiantv.cn/douyu1.php?id=263824
变种人片✔原,http://maomao.kandiantv.cn/douyu1.php?id=9651304
喜剧电影✔原,http://maomao.kandiantv.cn/douyu1.php?id=9292492
女神电影✔原,http://maomao.kandiantv.cn/douyu1.php?id=747764
华语经典✔原,http://maomao.kandiantv.cn/douyu1.php?id=434971
避风影院✔原,http://maomao.kandiantv.cn/douyu1.php?id=9826611
星星影院✔原,http://maomao.kandiantv.cn/douyu1.php?id=315131
欧美大片✔原,http://maomao.kandiantv.cn/douyu1.php?id=2793084
贝爷影厅✔原,http://maomao.kandiantv.cn/douyu1.php?id=252802
译制国语✔原,http://maomao.kandiantv.cn/douyu1.php?id=2436390


邵氏影院㊣版,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=4246519
凌儿影院✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=1377142
神乐影院-1台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影院✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=122402
可乐影院✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=20415
冰冰剧场✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=74374
小宇60帧✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=323876
吃米滴虫✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=315457
冰冰经典✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=74374
恐怖惊悚✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=96577
電影劇場✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=7575350
國語電影✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=2436390
豆瓣高分✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=8770422
花卷陪看✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=52787
漫威剧情✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=6140589
霍格沃茨✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=8814650
鱼宝恐怖✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=1165374
鬼片恐怖✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=2935323
小U鬼片✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=96577
吃奶滴虫✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=263824
变种人片✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=9651304
喜剧电影✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=9292492
女神电影✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=747764
华语经典✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=434971
避风影院✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=9826611
欧美大片✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=2793084
贝爷影厅✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=252802
译制国语✔原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=2436390

CHC家庭仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8$仅限电信移动线路
CHC动作仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8$仅限电信移动线路
CHC高清仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8$仅限电信移动线路
CHC高清仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8$仅限电信移动线路
CHC家庭仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8$仅限电信移动线路
CHC动作仅ipv6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8$仅限电信移动线路
CHC动作影ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$仅限ipv6线路
CHC家庭影ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$仅限ipv6线路
CHC高清影ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$仅限ipv6线路


🎬YYY频道👉全网,#genre#
yy电影2,http://mmitv.top/pltv/yy.php?id=1382749892
yy电影3,http://mmitv.top/pltv/yy.php?id=1382735573
yy电影4,http://mmitv.top/pltv/yy.php?id=24921161
yy电影6,http://mmitv.top/pltv/yy.php?id=1382736803
yy电影7,http://mmitv.top/pltv/yy.php?id=1354930924
yy电影8,http://mmitv.top/pltv/yy.php?id=1382745095
yy电影9,http://mmitv.top/pltv/yy.php?id=1355171357
yy电影10,http://mmitv.top/pltv/yy.php?id=24066336
yy电影-李连杰,http://mmitv.top/pltv/yy.php?id=1459869766
YY電影-成龍,http://mmitv.top/pltv/yy.php?id=1354888751
YY電影-林正英03,http://mmitv.top/pltv/yy.php?id=1351505899
YY電影-林正英04,http://mmitv.top/pltv/yy.php?id=1353685311
YY電影-電影輪播01,http://mmitv.top/pltv/yy.php?id=1353059120
YY電影-歐美電影,http://mmitv.top/pltv/yy.php?id=24923327
YY電影-歐美科幻,http://mmitv.top/pltv/yy.php?id=37988782
YY電影-歐美動作電影,http://mmitv.top/pltv/yy.php?id=1382745089
YY連續劇04,http://mmitv.top/pltv/yy.php?id=1352227227
YY影院,http://mmitv.top/pltv/yy.php?id=1382702247
yy经典怀旧,http://mmitv.top/pltv/yy.php?id=1382627144
yy电视剧2,http://mmitv.top/pltv/yy.php?id=1354143966
yy电视剧,http://mmitv.top/pltv/yy.php?id=28099939
yy电视剧1,http://mmitv.top/pltv/yy.php?id=1455460998
菲菲影院,http://mmitv.top/pltv/yy.php?id=1456668939&uid=2718850416
幸福影院,http://mmitv.top/pltv/yy.php?id=1382737886&uid=2786225520
经典港片,http://mmitv.top/pltv/yy.php?id=1382800018&uid=2874641994
经典鬼片,http://mmitv.top/pltv/yy.php?id=29460894&uid=1647770566
米娜影院,http://mmitv.top/pltv/yy.php?id=1382690078&uid=2358387041
豪哥影院,http://mmitv.top/pltv/yy.php?id=23402146&uid=2456925852
绝版电影,http://mmitv.top/pltv/yy.php?id=1454587259&uid=67381238
港片电影,http://mmitv.top/pltv/yy.php?id=1355479289&uid=60563267
泡芙影院,http://mmitv.top/pltv/yy.php?id=24407222&uid=2241532024

🎬国内影院👉全网,#genre#
四川影院频道,http://api2.52tb.xyz/info?id=601&token=20230405tndmhg
南京影院频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
南宁影院频道,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
万州影院文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州影院文艺,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
新泰影院频道,http://111.17.214.4:1935/live/xtys/playlist.m3u8
新泰影院频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8


💞少儿影院👉全网,#genre#
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8


🍧历年春晚,#genre#
